campaign_id,platform,campaign_objective,ad_placement,device_type,creative_format,retargeting_flag,quarter,impressions,clicks,conversions,ad_spend,revenue,profit,CTR,CPC,conversion_rate,CPA,ROAS,budget_action
CAMP_02276,Facebook,Conversions,Search,Desktop,Image,False,3,172643,2405,110,5675.8,69553.87,63878.07,1.393,2.36,4.574,51.6,12.25,Increase Budget
CAMP_03243,Google Ads,Lead Generation,Stories,Desktop,Interactive,False,2,35497,2839,123,4684.35,68425.82,63741.47,7.998,1.65,4.333,38.08,14.61,Increase Budget
CAMP_05367,Twitter,Conversions,Sidebar,Desktop,Video,False,1,56002,2326,144,2232.96,65837.13,63604.17,4.153,0.96,6.191,15.51,29.48,Increase Budget
CAMP_02344,LinkedIn,Lead Generation,Search,Desktop,Carousel,False,2,150323,1868,207,11600.28,75123.23,63522.95,1.243,6.21,11.081,56.04,6.48,Increase Budget
CAMP_08435,TikTok,Engagement,Search,Mobile,Video,True,4,43797,2414,102,1665.66,65084.44,63418.78,5.512,0.69,4.225,16.33,39.07,Increase Budget
CAMP_04400,Google Ads,Brand Awareness,In-Stream Video,Desktop,Video,True,1,37519,1448,97,4358.48,67660.07,63301.59,3.859,3.01,6.699,44.93,15.52,Increase Budget
CAMP_07657,Google Ads,Conversions,Stories,Desktop,Video,False,1,43912,2304,265,4999.68,68205.46,63205.78,5.247,2.17,11.502,18.87,13.64,Increase Budget
CAMP_08234,Facebook,Conversions,Feed,Tablet,Interactive,False,1,20929,1260,182,1058.4,64237.5,63179.1,6.02,0.84,14.444,5.82,60.69,Increase Budget
CAMP_03414,Google Ads,Lead Generation,In-Stream Video,Desktop,Image,False,1,90388,2108,125,10877.28,74051.66,63174.38,2.332,5.16,5.93,87.02,6.81,Increase Budget
CAMP_00055,Facebook,Conversions,Search,Desktop,Image,True,4,198049,2984,67,2596.08,65638.74,63042.66,1.507,0.87,2.245,38.75,25.28,Increase Budget
CAMP_09839,Google Ads,Conversions,Display Network,Desktop,Video,False,1,46947,1784,162,8527.52,71523.77,62996.25,3.8,4.78,9.081,52.64,8.39,Increase Budget
CAMP_09662,Google Ads,Lead Generation,Search,Desktop,Image,False,3,199029,6294,546,21903.12,84780.98,62877.86,3.162,3.48,8.675,40.12,3.87,Increase Budget
CAMP_00224,Google Ads,Lead Generation,Display Network,Desktop,Image,True,4,48306,1192,224,4434.24,67261.73,62827.49,2.468,3.72,18.792,19.8,15.17,Increase Budget
CAMP_01591,Facebook,Conversions,Search,Mobile,Video,False,4,83751,1350,67,2133.0,64827.12,62694.12,1.612,1.58,4.963,31.84,30.39,Increase Budget
CAMP_03357,Google Ads,Conversions,Feed,Desktop,Video,True,4,62714,1408,217,7997.44,70408.33,62410.89,2.245,5.68,15.412,36.85,8.8,Increase Budget
CAMP_07467,Facebook,Conversions,Feed,Desktop,Carousel,False,2,79765,3072,156,7311.36,69695.4,62384.04,3.851,2.38,5.078,46.87,9.53,Increase Budget
CAMP_04467,Facebook,Brand Awareness,Search,Mobile,Image,False,4,82829,2146,66,1158.84,63531.38,62372.54,2.591,0.54,3.075,17.56,54.82,Increase Budget
CAMP_09820,TikTok,Lead Generation,Feed,Desktop,Carousel,False,4,52255,3232,326,3038.08,65404.78,62366.7,6.185,0.94,10.087,9.32,21.53,Increase Budget
CAMP_01819,TikTok,Conversions,Sidebar,Mobile,Video,False,4,47644,2320,72,1136.8,63327.72,62190.92,4.869,0.49,3.103,15.79,55.71,Increase Budget
CAMP_03785,Google Ads,Conversions,Feed,Desktop,Interactive,True,1,11436,639,73,4869.18,67015.96,62146.78,5.588,7.62,11.424,66.7,13.76,Increase Budget
CAMP_00124,TikTok,Brand Awareness,Search,Desktop,Image,True,4,481094,6383,145,12255.36,74379.12,62123.76,1.327,1.92,2.272,84.52,6.07,Increase Budget
CAMP_02483,Google Ads,Engagement,Display Network,Desktop,Video,False,1,21092,875,156,2143.75,64090.82,61947.07,4.148,2.45,17.829,13.74,29.9,Increase Budget
CAMP_04546,Facebook,Conversions,Display Network,Tablet,Carousel,False,2,263122,4038,107,7914.48,69811.54,61897.06,1.535,1.96,2.65,73.97,8.82,Increase Budget
CAMP_07997,TikTok,Lead Generation,Display Network,Mobile,Video,False,4,121742,9739,210,7012.08,68632.86,61620.78,8.0,0.72,2.156,33.39,9.79,Increase Budget
CAMP_00272,Facebook,Conversions,Display Network,Mobile,Interactive,False,1,233135,8316,166,6320.16,67745.16,61425.0,3.567,0.76,1.996,38.07,10.72,Increase Budget
CAMP_05857,Twitter,Brand Awareness,Stories,Tablet,Video,False,4,126876,5136,117,11556.0,72868.11,61312.11,4.048,2.25,2.278,98.77,6.31,Increase Budget
CAMP_07641,Google Ads,Lead Generation,Stories,Desktop,Image,False,1,30113,1054,114,6893.16,67999.66,61106.5,3.5,6.54,10.816,60.47,9.86,Increase Budget
CAMP_03616,TikTok,Brand Awareness,In-Stream Video,Mobile,Interactive,True,4,143985,3335,70,5302.65,66374.07,61071.42,2.316,1.59,2.099,75.75,12.52,Increase Budget
CAMP_09859,Instagram,Lead Generation,Search,Mobile,Interactive,True,4,113010,3275,349,4388.5,65185.96,60797.46,2.898,1.34,10.656,12.57,14.85,Increase Budget
CAMP_01797,Google Ads,Conversions,Feed,Mobile,Video,False,3,371703,5277,211,19999.83,80682.6,60682.77,1.42,3.79,3.998,94.79,4.03,Increase Budget
CAMP_09806,TikTok,Conversions,Display Network,Desktop,Image,True,1,149227,3539,113,8493.6,69031.33,60537.73,2.372,2.4,3.193,75.16,8.13,Increase Budget
CAMP_01625,Google Ads,Brand Awareness,Search,Tablet,Image,False,4,104075,4064,242,13695.68,74230.19,60534.51,3.905,3.37,5.955,56.59,5.42,Increase Budget
CAMP_00164,Facebook,Lead Generation,Display Network,Desktop,Video,False,4,41192,2133,63,3988.71,64425.15,60436.44,5.178,1.87,2.954,63.31,16.15,Increase Budget
CAMP_07932,Facebook,Conversions,Feed,Tablet,Video,True,1,34772,1726,148,3244.88,63598.71,60353.83,4.964,1.88,8.575,21.92,19.6,Increase Budget
CAMP_08665,Google Ads,Conversions,Stories,Desktop,Carousel,False,1,147207,2958,143,4999.02,65338.1,60339.08,2.009,1.69,4.834,34.96,13.07,Increase Budget
CAMP_04578,Facebook,Lead Generation,Display Network,Desktop,Video,False,4,23701,1896,319,4550.4,64787.76,60237.36,8.0,2.4,16.825,14.26,14.24,Increase Budget
CAMP_02172,Twitter,Brand Awareness,Stories,Desktop,Video,True,4,39210,1204,154,2853.48,63089.45,60235.97,3.071,2.37,12.791,18.53,22.11,Increase Budget
CAMP_01552,TikTok,Conversions,Stories,Desktop,Story,True,3,117278,1814,62,1487.48,61653.59,60166.11,1.547,0.82,3.418,23.99,41.45,Increase Budget
CAMP_07724,Twitter,Conversions,Feed,Tablet,Video,True,3,153512,5689,276,9102.4,69217.52,60115.12,3.706,1.6,4.851,32.98,7.6,Increase Budget
CAMP_06507,LinkedIn,Conversions,Stories,Desktop,Image,False,4,120107,1262,145,7647.72,67715.57,60067.85,1.051,6.06,11.49,52.74,8.85,Increase Budget
CAMP_06309,Facebook,Lead Generation,Feed,Desktop,Video,False,2,10035,490,69,1082.9,61148.71,60065.81,4.883,2.21,14.082,15.69,56.47,Increase Budget
CAMP_07086,TikTok,Brand Awareness,Feed,Desktop,Video,True,1,33892,2711,145,4934.02,64964.58,60030.56,7.999,1.82,5.349,34.03,13.17,Increase Budget
CAMP_09686,Facebook,Lead Generation,Feed,Mobile,Video,True,1,71965,2828,124,2601.76,62332.51,59730.75,3.93,0.92,4.385,20.98,23.96,Increase Budget
CAMP_03863,Facebook,Lead Generation,Search,Desktop,Interactive,False,4,35041,1436,179,3934.64,63554.04,59619.4,4.098,2.74,12.465,21.98,16.15,Increase Budget
CAMP_01447,Twitter,Conversions,In-Stream Video,Mobile,Image,False,1,68713,911,63,1484.93,60808.51,59323.58,1.326,1.63,6.915,23.57,40.95,Increase Budget
CAMP_08801,Facebook,Conversions,Stories,Tablet,Interactive,False,4,112231,4466,95,7190.26,66462.96,59272.7,3.979,1.61,2.127,75.69,9.24,Increase Budget
CAMP_04904,Google Ads,Lead Generation,Feed,Tablet,Image,True,4,139600,2702,81,4971.68,64222.96,59251.28,1.936,1.84,2.998,61.38,12.92,Increase Budget
CAMP_01809,Google Ads,Brand Awareness,Feed,Desktop,Video,True,3,393165,3485,148,11152.0,70322.51,59170.51,0.886,3.2,4.247,75.35,6.31,Increase Budget
CAMP_05027,Facebook,Lead Generation,Stories,Desktop,Video,True,4,93703,3020,180,7399.0,66555.73,59156.73,3.223,2.45,5.96,41.11,9.0,Increase Budget
CAMP_09361,Google Ads,Lead Generation,Feed,Desktop,Video,True,4,9434,754,188,3732.3,62818.43,59086.13,7.992,4.95,24.934,19.85,16.83,Increase Budget
CAMP_05555,Facebook,Conversions,Feed,Desktop,Carousel,True,1,56312,1121,90,2096.27,61117.31,59021.04,1.991,1.87,8.029,23.29,29.16,Increase Budget
CAMP_00193,Google Ads,App Installs,Search,Mobile,Video,True,4,33308,1762,185,5180.28,64151.83,58971.55,5.29,2.94,10.499,28.0,12.38,Increase Budget
CAMP_01272,Google Ads,App Installs,Feed,Desktop,Text,True,1,65360,1079,64,3905.98,62854.84,58948.86,1.651,3.62,5.931,61.03,16.09,Increase Budget
CAMP_02327,TikTok,Conversions,Search,Mobile,Video,False,4,227950,10869,590,19998.96,78602.83,58603.87,4.768,1.84,5.428,33.9,3.93,Increase Budget
CAMP_02107,TikTok,App Installs,Feed,Desktop,Image,True,3,58360,2010,95,3115.5,61712.43,58596.93,3.444,1.55,4.726,32.79,19.81,Increase Budget
CAMP_06404,Facebook,App Installs,Stories,Desktop,Carousel,False,3,119081,1986,67,2005.86,60465.43,58459.57,1.668,1.01,3.374,29.94,30.14,Increase Budget
CAMP_05587,Google Ads,Lead Generation,Feed,Mobile,Video,False,1,175521,2868,75,6338.28,64774.62,58436.34,1.634,2.21,2.615,84.51,10.22,Increase Budget
CAMP_07401,TikTok,Brand Awareness,In-Stream Video,Desktop,Interactive,False,2,213188,8293,190,8293.0,65989.06,57696.06,3.89,1.0,2.291,43.65,7.96,Increase Budget
CAMP_04984,Facebook,Conversions,Stories,Desktop,Video,False,2,182951,1898,88,4365.4,62037.34,57671.94,1.037,2.3,4.636,49.61,14.21,Increase Budget
CAMP_02948,Google Ads,Lead Generation,Feed,Mobile,Text,False,3,218605,1654,60,4383.1,62042.25,57659.15,0.757,2.65,3.628,73.05,14.15,Increase Budget
CAMP_05361,Twitter,Conversions,Stories,Mobile,Video,False,1,111689,5056,110,7128.96,64731.79,57602.83,4.527,1.41,2.176,64.81,9.08,Increase Budget
CAMP_00478,Google Ads,Conversions,Search,Mobile,Carousel,True,4,84675,1075,59,2999.25,60461.08,57461.83,1.27,2.79,5.488,50.83,20.16,Increase Budget
CAMP_00386,Google Ads,Conversions,Feed,Desktop,Video,False,3,44245,952,152,3808.0,61268.91,57460.91,2.152,4.0,15.966,25.05,16.09,Increase Budget
CAMP_02143,LinkedIn,Conversions,Feed,Desktop,Image,False,1,28353,683,139,3838.46,61232.44,57393.98,2.409,5.62,20.351,27.61,15.95,Increase Budget
CAMP_04912,Facebook,Conversions,Feed,Mobile,Image,True,4,52977,1601,155,2417.51,59669.71,57252.2,3.022,1.51,9.681,15.6,24.68,Increase Budget
CAMP_06303,Facebook,Lead Generation,Feed,Desktop,Video,False,3,80805,3926,250,5496.4,62697.37,57200.97,4.859,1.4,6.368,21.99,11.41,Increase Budget
CAMP_05616,Facebook,Conversions,Stories,Mobile,Image,False,4,202210,16176,330,24102.24,81225.33,57123.09,8.0,1.49,2.04,73.04,3.37,Increase Budget
CAMP_08135,Facebook,Conversions,Stories,Mobile,Carousel,False,4,67366,3755,336,2966.45,60028.14,57061.69,5.574,0.79,8.948,8.83,20.24,Increase Budget
CAMP_03983,Google Ads,Lead Generation,Search,Desktop,Text,True,2,27282,311,69,1443.04,58462.24,57019.2,1.14,4.64,22.186,20.91,40.51,Increase Budget
CAMP_04047,Google Ads,Lead Generation,Feed,Mobile,Image,False,3,173946,5529,205,12384.96,69181.1,56796.14,3.179,2.24,3.708,60.41,5.59,Increase Budget
CAMP_01096,Facebook,Brand Awareness,Feed,Desktop,Image,True,4,73612,908,123,1243.96,57989.95,56745.99,1.233,1.37,13.546,10.11,46.62,Increase Budget
CAMP_07156,Facebook,Conversions,Display Network,Mobile,Image,False,3,246121,3408,121,4703.04,61421.26,56718.22,1.385,1.38,3.55,38.87,13.06,Increase Budget
CAMP_03261,TikTok,Lead Generation,Sidebar,Desktop,Story,False,4,58804,3760,270,2556.8,59137.88,56581.08,6.394,0.68,7.181,9.47,23.13,Increase Budget
CAMP_08955,Google Ads,Lead Generation,Search,Mobile,Image,True,3,78483,3257,180,9608.15,66177.27,56569.12,4.15,2.95,5.527,53.38,6.89,Increase Budget
CAMP_05336,Twitter,Engagement,Stories,Mobile,Image,True,4,252896,9764,134,6834.8,63237.12,56402.32,3.861,0.7,1.372,51.01,9.25,Increase Budget
CAMP_04177,Facebook,Conversions,Search,Mobile,Video,False,3,106603,3824,112,8336.32,64424.76,56088.44,3.587,2.18,2.929,74.43,7.73,Increase Budget
CAMP_02463,Instagram,Conversions,Display Network,Desktop,Carousel,True,4,20308,1624,117,3377.92,59432.84,56054.92,7.997,2.08,7.204,28.87,17.59,Increase Budget
CAMP_05487,Twitter,Lead Generation,Stories,Desktop,Video,False,1,168808,2477,78,2229.3,58174.47,55945.17,1.467,0.9,3.149,28.58,26.1,Increase Budget
CAMP_09315,Facebook,Conversions,Search,Desktop,Image,False,1,92384,2939,407,3468.02,59366.5,55898.48,3.181,1.18,13.848,8.52,17.12,Increase Budget
CAMP_07334,Twitter,Lead Generation,In-Stream Video,Mobile,Image,True,4,96831,6027,133,3435.39,59312.29,55876.9,6.224,0.57,2.207,25.83,17.27,Increase Budget
CAMP_02999,Facebook,Lead Generation,Display Network,Mobile,Video,True,4,27196,2175,318,3762.75,59557.78,55795.03,7.997,1.73,14.621,11.83,15.83,Increase Budget
CAMP_01561,Facebook,Lead Generation,Search,Desktop,Video,False,2,60998,2367,116,1467.54,57259.87,55792.33,3.88,0.62,4.901,12.65,39.02,Increase Budget
CAMP_08510,Facebook,Lead Generation,Display Network,Desktop,Image,False,3,46038,887,187,762.82,56517.92,55755.1,1.927,0.86,21.082,4.08,74.09,Increase Budget
CAMP_00457,Google Ads,Brand Awareness,Feed,Desktop,Carousel,False,1,19241,778,104,4442.38,60158.9,55716.52,4.043,5.71,13.368,42.72,13.54,Increase Budget
CAMP_01551,Google Ads,Engagement,Search,Mobile,Carousel,True,2,91664,3452,254,16431.52,72123.59,55692.07,3.766,4.76,7.358,64.69,4.39,Increase Budget
CAMP_05313,Google Ads,App Installs,Search,Desktop,Image,True,2,75955,1749,118,4617.36,60308.51,55691.15,2.303,2.64,6.747,39.13,13.06,Increase Budget
CAMP_06141,Facebook,Lead Generation,Stories,Desktop,Carousel,True,3,71028,2761,123,2346.85,57914.37,55567.52,3.887,0.85,4.455,19.08,24.68,Increase Budget
CAMP_01294,TikTok,Conversions,Feed,Mobile,Image,False,2,407465,9667,114,5510.19,61059.57,55549.38,2.372,0.57,1.179,48.33,11.08,Increase Budget
CAMP_03587,Instagram,Lead Generation,Stories,Desktop,Video,False,1,72489,3317,159,4942.33,60301.11,55358.78,4.576,1.49,4.793,31.08,12.2,Increase Budget
CAMP_08562,LinkedIn,App Installs,Search,Desktop,Video,True,1,12408,992,156,5237.76,60510.3,55272.54,7.995,5.28,15.726,33.58,11.55,Increase Budget
CAMP_04184,Facebook,Lead Generation,Feed,Desktop,Video,True,3,78477,1657,114,2999.17,58140.11,55140.94,2.111,1.81,6.88,26.31,19.39,Increase Budget
CAMP_07783,Facebook,App Installs,Display Network,Mobile,Carousel,False,1,38514,1880,42,2105.6,57122.25,55016.65,4.881,1.12,2.234,50.13,27.13,Increase Budget
CAMP_08623,Facebook,Lead Generation,Display Network,Mobile,Carousel,False,2,393596,13223,437,24330.32,79068.85,54738.53,3.36,1.84,3.305,55.68,3.25,Increase Budget
CAMP_06245,Facebook,Conversions,Feed,Mobile,Video,True,4,42883,1851,91,2980.11,57677.55,54697.44,4.316,1.61,4.916,32.75,19.35,Increase Budget
CAMP_08777,Google Ads,Engagement,Search,Mobile,Interactive,False,4,90792,4182,211,15180.66,69876.43,54695.77,4.606,3.63,5.045,71.95,4.6,Increase Budget
CAMP_05996,Google Ads,Conversions,Stories,Desktop,Story,True,3,26724,606,92,1569.54,56163.37,54593.83,2.268,2.59,15.182,17.06,35.78,Increase Budget
CAMP_09410,Facebook,Lead Generation,Stories,Mobile,Video,True,1,190474,8598,262,24332.34,78816.48,54484.14,4.514,2.83,3.047,92.87,3.24,Increase Budget
CAMP_04567,Instagram,Lead Generation,Stories,Desktop,Video,True,4,5000,348,81,1064.88,55540.95,54476.07,6.96,3.06,23.276,13.15,52.16,Increase Budget
CAMP_02217,Facebook,Conversions,Feed,Desktop,Image,False,4,10539,843,200,2343.54,56702.23,54358.69,7.999,2.78,23.725,11.72,24.2,Increase Budget
CAMP_09760,Facebook,Conversions,Feed,Desktop,Carousel,False,3,67511,1658,80,1425.88,55754.05,54328.17,2.456,0.86,4.825,17.82,39.1,Increase Budget
CAMP_00878,Facebook,Conversions,Feed,Desktop,Video,False,3,9627,300,47,540.0,54819.61,54279.61,3.116,1.8,15.667,11.49,101.52,Increase Budget
CAMP_04061,TikTok,Lead Generation,Search,Desktop,Carousel,True,4,97425,4621,170,7948.12,62199.91,54251.79,4.743,1.72,3.679,46.75,7.83,Increase Budget
CAMP_07517,TikTok,Lead Generation,Feed,Desktop,Interactive,False,2,77484,2100,87,4998.0,59160.49,54162.49,2.71,2.38,4.143,57.45,11.84,Increase Budget
CAMP_08242,Facebook,Conversions,Feed,Desktop,Video,False,3,119362,2860,117,5662.8,59781.68,54118.88,2.396,1.98,4.091,48.4,10.56,Increase Budget
CAMP_01059,Google Ads,Lead Generation,Display Network,Desktop,Story,False,4,129432,1249,130,2373.1,56453.64,54080.54,0.965,1.9,10.408,18.25,23.79,Increase Budget
CAMP_09114,Facebook,Lead Generation,Feed,Desktop,Video,False,4,28931,1360,179,2067.2,55981.69,53914.49,4.701,1.52,13.162,11.55,27.08,Increase Budget
CAMP_07390,Google Ads,Lead Generation,Feed,Desktop,Text,False,4,189084,4088,220,9688.56,63588.97,53900.41,2.162,2.37,5.382,44.04,6.56,Increase Budget
CAMP_03878,Facebook,App Installs,Search,Desktop,Video,True,2,38554,1214,102,2852.9,56737.96,53885.06,3.149,2.35,8.402,27.97,19.89,Increase Budget
CAMP_05462,TikTok,Lead Generation,Feed,Mobile,Interactive,False,4,118210,2941,170,4999.7,58720.09,53720.39,2.488,1.7,5.78,29.41,11.74,Increase Budget
CAMP_03129,TikTok,Engagement,Search,Mobile,Video,False,1,78632,4630,88,5880.1,59466.54,53586.44,5.888,1.27,1.901,66.82,10.11,Increase Budget
CAMP_02316,Google Ads,Brand Awareness,Feed,Desktop,Text,False,1,92529,1394,133,3275.9,56829.96,53554.06,1.507,2.35,9.541,24.63,17.35,Increase Budget
CAMP_01208,Google Ads,Lead Generation,Search,Mobile,Image,False,2,247189,4629,421,19997.28,73531.68,53534.4,1.873,4.32,9.095,47.5,3.68,Increase Budget
CAMP_03974,Twitter,Conversions,Search,Desktop,Carousel,False,4,54398,3469,89,2705.82,56202.18,53496.36,6.377,0.78,2.566,30.4,20.77,Increase Budget
CAMP_02411,LinkedIn,Conversions,Display Network,Tablet,Image,False,4,26514,558,52,3537.72,57021.54,53483.82,2.105,6.34,9.319,68.03,16.12,Increase Budget
CAMP_02754,Google Ads,Lead Generation,Display Network,Mobile,Image,False,4,71201,1503,118,3486.96,56876.9,53389.94,2.111,2.32,7.851,29.55,16.31,Increase Budget
CAMP_03516,Facebook,Engagement,Stories,Mobile,Story,False,2,251827,12121,345,19999.65,73349.46,53349.81,4.813,1.65,2.846,57.97,3.67,Increase Budget
CAMP_04482,LinkedIn,Lead Generation,Feed,Desktop,Text,False,4,104809,814,69,4997.96,58290.06,53292.1,0.777,6.14,8.477,72.43,11.66,Increase Budget
CAMP_02373,Facebook,Conversions,Stories,Tablet,Image,False,2,195787,2019,77,1574.82,54804.23,53229.41,1.031,0.78,3.814,20.45,34.8,Increase Budget
CAMP_00132,Google Ads,Lead Generation,Feed,Desktop,Video,False,4,18674,1131,282,6638.97,59767.14,53128.17,6.057,5.87,24.934,23.54,9.0,Increase Budget
CAMP_07904,Google Ads,Conversions,In-Stream Video,Desktop,Carousel,False,4,40816,1549,176,2648.79,55618.49,52969.7,3.795,1.71,11.362,15.05,21.0,Increase Budget
CAMP_03466,LinkedIn,Conversions,Feed,Desktop,Story,False,4,43583,1324,195,10592.0,63502.29,52910.29,3.038,8.0,14.728,54.32,6.0,Increase Budget
CAMP_05780,Instagram,Lead Generation,Stories,Desktop,Video,False,3,53253,1173,52,1665.66,54562.9,52897.24,2.203,1.42,4.433,32.03,32.76,Increase Budget
CAMP_01094,Facebook,Lead Generation,Stories,Desktop,Interactive,False,3,180821,4844,205,16518.04,69322.59,52804.55,2.679,3.41,4.232,80.58,4.2,Increase Budget
CAMP_07446,Google Ads,Conversions,Stories,Mobile,Video,True,3,33070,1232,108,4620.0,57394.89,52774.89,3.725,3.75,8.766,42.78,12.42,Increase Budget
CAMP_03370,Facebook,Conversions,Search,Desktop,Image,True,3,41736,980,88,2910.6,55645.57,52734.97,2.348,2.97,8.98,33.07,19.12,Increase Budget
CAMP_08945,Facebook,Lead Generation,Stories,Mobile,Text,True,3,234025,2437,141,2875.66,55590.04,52714.38,1.041,1.18,5.786,20.39,19.33,Increase Budget
CAMP_00122,Google Ads,App Installs,Sidebar,Desktop,Video,True,4,29354,1850,102,5957.0,58645.37,52688.37,6.302,3.22,5.514,58.4,9.84,Increase Budget
CAMP_07766,Facebook,Conversions,Search,Mobile,Video,False,3,26812,1196,96,1853.8,54501.84,52648.04,4.461,1.55,8.027,19.31,29.4,Increase Budget
CAMP_01772,Google Ads,Conversions,Sidebar,Desktop,Image,True,3,87659,1094,64,2242.7,54844.24,52601.54,1.248,2.05,5.85,35.04,24.45,Increase Budget
CAMP_04960,Facebook,Conversions,Search,Mobile,Video,False,2,117899,5344,121,4649.28,57225.73,52576.45,4.533,0.87,2.264,38.42,12.31,Increase Budget
CAMP_01252,TikTok,Lead Generation,Feed,Desktop,Story,True,1,21664,842,155,345.22,52887.49,52542.27,3.887,0.41,18.409,2.23,153.2,Increase Budget
CAMP_04906,TikTok,Brand Awareness,Display Network,Desktop,Image,True,2,500000,10817,412,16009.16,68517.91,52508.75,2.163,1.48,3.809,38.86,4.28,Increase Budget
CAMP_05387,Google Ads,Lead Generation,Search,Desktop,Text,True,2,87569,1270,243,8064.5,60391.17,52326.67,1.45,6.35,19.134,33.19,7.49,Increase Budget
CAMP_08280,TikTok,Brand Awareness,Search,Desktop,Image,False,2,52624,930,48,1506.6,53832.38,52325.78,1.767,1.62,5.161,31.39,35.73,Increase Budget
CAMP_07779,Facebook,App Installs,Search,Mobile,Interactive,True,4,294948,10695,276,19999.65,72303.23,52303.58,3.626,1.87,2.581,72.46,3.62,Increase Budget
CAMP_05696,Facebook,Lead Generation,Feed,Desktop,Video,False,1,308101,6960,384,18792.0,71074.93,52282.93,2.259,2.7,5.517,48.94,3.78,Increase Budget
CAMP_04988,TikTok,Conversions,Stories,Mobile,Video,True,4,31959,2098,82,1951.14,54055.55,52104.41,6.565,0.93,3.908,23.79,27.7,Increase Budget
CAMP_08906,Facebook,Conversions,Search,Mobile,Video,True,4,17866,1429,125,1457.58,53559.63,52102.05,7.998,1.02,8.747,11.66,36.75,Increase Budget
CAMP_06436,LinkedIn,Conversions,Search,Mobile,Image,True,4,70182,1161,57,4516.29,56588.45,52072.16,1.654,3.89,4.91,79.23,12.53,Increase Budget
CAMP_09836,Google Ads,Brand Awareness,Feed,Desktop,Image,True,1,68158,1394,87,3220.14,55234.13,52013.99,2.045,2.31,6.241,37.01,17.15,Increase Budget
